Entry	Entry name	Status	Gene names
Q3SYG4	PTHB1_HUMAN	reviewed	BBS9 PTHB1
Q96EU6	RRP36_HUMAN	reviewed	RRP36 C6orf153 HSPC253
Q9GZR2	REXO4_HUMAN	reviewed	REXO4 PMC2 XPMC2H
P26373	RL13_HUMAN	reviewed	RPL13 BBC1 OK/SW-cl.46
P17812	PYRG1_HUMAN	reviewed	CTPS1 CTPS
Q96IZ5	RBM41_HUMAN	reviewed	RBM41
Q9BWF3	RBM4_HUMAN	reviewed	RBM4 RBM4A
P62304	RUXE_HUMAN	reviewed	SNRPE
A6NKF1	SAC31_HUMAN	reviewed	SAC3D1 SHD1
Q86TI0	TBCD1_HUMAN	reviewed	TBC1D1 KIAA1108
O75319	DUS11_HUMAN	reviewed	DUSP11 PIR1
Q9BYG8	GSDMC_HUMAN	reviewed	GSDMC MLZE
Q9NXK8	FXL12_HUMAN	reviewed	FBXL12 FBL12
Q9HB03	ELOV3_HUMAN	reviewed	ELOVL3 CIG30
Q96M78	FEAS2_HUMAN	reviewed	FER1L6-AS2 C8orf78
Q4G163	FBX43_HUMAN	reviewed	FBXO43 EMI2
Q9UKW6	ELF5_HUMAN	reviewed	ELF5 ESE2
P62685	GAK8_HUMAN	reviewed	ERVK-8
Q7Z6J2	GRASP_HUMAN	reviewed	GRASP
P08637	FCG3A_HUMAN	reviewed	FCGR3A CD16A FCG3 FCGR3 IGFR3
O43427	FIBP_HUMAN	reviewed	FIBP
O75460	ERN1_HUMAN	reviewed	ERN1 IRE1
Q08554	DSC1_HUMAN	reviewed	DSC1 CDHF1
O75071	EFC14_HUMAN	reviewed	EFCAB14 KIAA0494
P52951	GBX2_HUMAN	reviewed	GBX2
Q7Z3Z0	K1C25_HUMAN	reviewed	KRT25 KRT25A
Q9UGJ1	GCP4_HUMAN	reviewed	TUBGCP4 76P GCP4
Q8IYF1	ELOA2_HUMAN	reviewed	ELOA2 TCEB3B TCEB3L
Q96PD2	DCBD2_HUMAN	reviewed	DCBLD2 CLCP1 ESDN
Q9BV81	EMC6_HUMAN	reviewed	EMC6 TMEM93
Q9H227	GBA3_HUMAN	reviewed	GBA3 CBG CBGL1
Q9BXX0	EMIL2_HUMAN	reviewed	EMILIN2
P0C7T4	HMSDV_HUMAN	reviewed	HMSD C18orf53
Q5TCQ9	MAGI3_HUMAN	reviewed	MAGI3 KIAA1634
P29966	MARCS_HUMAN	reviewed	MARCKS MACS PRKCSL
A1L0T0	ILVBL_HUMAN	reviewed	ILVBL AHAS
Q68G74	LHX8_HUMAN	reviewed	LHX8
P0DMR1	HNRC4_HUMAN	reviewed	HNRNPCL4
Q99685	MGLL_HUMAN	reviewed	MGLL
Q9BUE0	MED18_HUMAN	reviewed	MED18
Q01628	IFM3_HUMAN	reviewed	IFITM3
Q9H2W1	M4A6A_HUMAN	reviewed	MS4A6A 4SPAN3 CD20L3 MS4A6 CDA01 MSTP090
Q14703	MBTP1_HUMAN	reviewed	MBTPS1 KIAA0091 S1P SKI1
Q9H8J5	MANS1_HUMAN	reviewed	MANSC1 LOH12CR3 UNQ316/PRO361
P05362	ICAM1_HUMAN	reviewed	ICAM1
Q16891	MIC60_HUMAN	reviewed	IMMT HMP MIC60 MINOS2 PIG4 PIG52
Q9H1L0	MI1HG_HUMAN	reviewed	MIR1-1HG C20orf166
Q12852	M3K12_HUMAN	reviewed	MAP3K12 ZPK
P43357	MAGA3_HUMAN	reviewed	MAGEA3 MAGE3
Q6P0N0	M18BP_HUMAN	reviewed	MIS18BP1 C14orf106 KIAA1903 KNL2 M18BP1
A0A1B0GTW7	LMLN2_HUMAN	reviewed	LMLN2
P08514	ITA2B_HUMAN	reviewed	ITGA2B GP2B ITGAB
P02545	LMNA_HUMAN	reviewed	LMNA LMN1
Q8NFM7	I17RD_HUMAN	reviewed	IL17RD IL17RLM SEF UNQ6115/PRO20026
P48544	KCNJ5_HUMAN	reviewed	KCNJ5 GIRK4
B1AKI9	ISM1_HUMAN	reviewed	ISM1 C20orf82 ISM
P78385	KRT83_HUMAN	reviewed	KRT83 KRTHB3
Q8IXV7	KLD8B_HUMAN	reviewed	KLHDC8B FP17659
Q7Z418	KCNKI_HUMAN	reviewed	KCNK18 TRESK TRIK
Q5JUW0	KRBX4_HUMAN	reviewed	KRBOX4 ZNF673
Q14651	PLSI_HUMAN	reviewed	PLS1
A6PVL3	KNCN_HUMAN	reviewed	KNCN
P19878	NCF2_HUMAN	reviewed	NCF2 NOXA2 P67PHOX
Q9UBE8	NLK_HUMAN	reviewed	NLK LAK1
Q9H343	O51I1_HUMAN	reviewed	OR51I1
Q8NH61	O51F2_HUMAN	reviewed	OR51F2
Q9H082	RB33B_HUMAN	reviewed	RAB33B
Q8N3Z0	PRS35_HUMAN	reviewed	PRSS35 C6orf158 UNQ522/PRO1057
P48304	REG1B_HUMAN	reviewed	REG1B PSPS2 REGL
Q5T653	RM02_HUMAN	reviewed	MRPL2 CGI-22
Q8N431	RGF1C_HUMAN	reviewed	RASGEF1C
P49792	RBP2_HUMAN	reviewed	RANBP2 NUP358
P35241	RADI_HUMAN	reviewed	RDX
Q6UW15	REG3G_HUMAN	reviewed	REG3G PAP1B UNQ429/PRO162
Q8N5W9	RFLB_HUMAN	reviewed	RFLNB
O76064	RNF8_HUMAN	reviewed	RNF8 KIAA0646
O75570	RF1M_HUMAN	reviewed	MTRF1
P83881	RL36A_HUMAN	reviewed	RPL36A RPL44 GIG15 MIG6
Q02094	RHAG_HUMAN	reviewed	RHAG RH50
Q8WVD3	RN138_HUMAN	reviewed	RNF138 NARF HSD-4 HSD4
Q9NQL2	RRAGD_HUMAN	reviewed	RRAGD
P10301	RRAS_HUMAN	reviewed	RRAS
Q9BX46	RBM24_HUMAN	reviewed	RBM24 RNPC6
Q8N7C7	RN148_HUMAN	reviewed	RNF148
Q96NR3	PTHD1_HUMAN	reviewed	PTCHD1
Q9H1N7	S35B3_HUMAN	reviewed	SLC35B3 C6orf196 PAPST2 CGI-19
Q9Y5S9	RBM8A_HUMAN	reviewed	RBM8A RBM8 HSPC114 MDS014
Q6IA17	SIGIR_HUMAN	reviewed	SIGIRR UNQ301/PRO342
Q5VWI1	TCRGL_HUMAN	reviewed	TCERG1L
P46777	RL5_HUMAN	reviewed	RPL5 MSTP030
P15036	ETS2_HUMAN	reviewed	ETS2
Q9H596	DUS21_HUMAN	reviewed	DUSP21 LMWDSP21
Q6P3S1	DEN1B_HUMAN	reviewed	DENND1B C1orf218 FAM31B
Q86VR8	FJX1_HUMAN	reviewed	FJX1
P21217	FUT3_HUMAN	reviewed	FUT3 FT3B LE
A0A1B0GW35	EXC1L_HUMAN	reviewed	EXOC1L
Q155Q3	DIXC1_HUMAN	reviewed	DIXDC1 CCD1 KIAA1735
Q9UK22	FBX2_HUMAN	reviewed	FBXO2 FBX2
Q8NFW5	DMBX1_HUMAN	reviewed	DMBX1 MBX OTX3 PAXB
A5PLN7	F149A_HUMAN	reviewed	FAM149A MST119
Q5THR3	EFCB6_HUMAN	reviewed	EFCAB6 DJBP KIAA1672
Q6PJ61	FBX46_HUMAN	reviewed	FBXO46 FBX46 FBXO34L
P49863	GRAK_HUMAN	reviewed	GZMK TRYP2
Q9UK97	FBX9_HUMAN	reviewed	FBXO9 FBX9 VCIA1
P0C2L3	F163B_HUMAN	reviewed	FAM163B C9orf166
O95390	GDF11_HUMAN	reviewed	GDF11 BMP11
Q9UHF1	EGFL7_HUMAN	reviewed	EGFL7 MEGF7 UNQ187/PRO1449
Q9UKA1	FBXL5_HUMAN	reviewed	FBXL5 FBL4 FBL5 FLR1
Q96SC8	DMTA2_HUMAN	reviewed	DMRTA2 DMRT5
Q6ZS02	DMP46_HUMAN	reviewed	DNM1P46 C15orf51
Q09328	MGT5A_HUMAN	reviewed	MGAT5 GGNT5
Q8NHZ7	MB3L2_HUMAN	reviewed	MBD3L2
Q96M69	LRGUK_HUMAN	reviewed	LRGUK
Q9HBG7	LY9_HUMAN	reviewed	LY9 CDABP0070
O95711	LY86_HUMAN	reviewed	LY86 MD1
P41968	MC3R_HUMAN	reviewed	MC3R
Q10571	MN1_HUMAN	reviewed	MN1
Q9H079	KTBL1_HUMAN	reviewed	KATNBL1 C15orf29
Q6L8H1	KRA54_HUMAN	reviewed	KRTAP5-4 KAP5.4 KRTAP5.4
P01601	KVD16_HUMAN	reviewed	IGKV1D-16
P12955	PEPD_HUMAN	reviewed	PEPD PRD
O15504	NUP42_HUMAN	reviewed	NUP42 CG1 NUPL2
Q15818	NPTX1_HUMAN	reviewed	NPTX1
O43612	OREX_HUMAN	reviewed	HCRT OX PPORX PPOX
Q15223	NECT1_HUMAN	reviewed	NECTIN1 HVEC PRR1 PVRL1
Q99748	NRTN_HUMAN	reviewed	NRTN
Q9BTU6	P4K2A_HUMAN	reviewed	PI4K2A
P28072	PSB6_HUMAN	reviewed	PSMB6 LMPY Y
Q9HCR9	PDE11_HUMAN	reviewed	PDE11A
O14683	P5I11_HUMAN	reviewed	TP53I11 PIG11
Q9HAZ2	PRD16_HUMAN	reviewed	PRDM16 KIAA1675 MEL1 PFM13
P20393	NR1D1_HUMAN	reviewed	NR1D1 EAR1 HREV THRAL
Q9UHC9	NPCL1_HUMAN	reviewed	NPC1L1
Q8NFJ6	PKR2_HUMAN	reviewed	PROKR2 GPR73L1 PKR2
Q8NGT1	OR2K2_HUMAN	reviewed	OR2K2 OR2AR1P
Q14995	NR1D2_HUMAN	reviewed	NR1D2
P0DJD7	PEPA4_HUMAN	reviewed	PGA4
Q14978	NOLC1_HUMAN	reviewed	NOLC1 KIAA0035 NS5ATP13
Q86UR1	NOXA1_HUMAN	reviewed	NOXA1 P51NOX
Q8NG81	OR2M7_HUMAN	reviewed	OR2M7
Q6IEV9	OR4CB_HUMAN	reviewed	OR4C11 OR4C11P
Q9ULE6	PALD_HUMAN	reviewed	PALD1 KIAA1274 PALD
P03999	OPSB_HUMAN	reviewed	OPN1SW BCP
Q9BTK6	PAGR1_HUMAN	reviewed	PAGR1 C16orf53 PA1
Q96HA1	P121A_HUMAN	reviewed	POM121 KIAA0618 NUP121 POM121A
Q86WC4	OSTM1_HUMAN	reviewed	OSTM1 GL HSPC019 UNQ6098/PRO21201
O75306	NDUS2_HUMAN	reviewed	NDUFS2
O60346	PHLP1_HUMAN	reviewed	PHLPP1 KIAA0606 PHLPP PLEKHE1 SCOP
Q8N7R1	P1L12_HUMAN	reviewed	POM121L12
Q9BT17	MTG1_HUMAN	reviewed	MTG1 GTPBP7
Q8NGT5	OR9A2_HUMAN	reviewed	OR9A2
Q8TBF5	PIGX_HUMAN	reviewed	PIGX
Q96DA2	RB39B_HUMAN	reviewed	RAB39B
Q5JT25	RAB41_HUMAN	reviewed	RAB41
Q9UJ41	RABX5_HUMAN	reviewed	RABGEF1 RABEX5
Q96S59	RANB9_HUMAN	reviewed	RANBP9 RANBPM
Q9H1J1	REN3A_HUMAN	reviewed	UPF3A RENT3A UPF3
O14949	QCR8_HUMAN	reviewed	UQCRQ
Q6ZVN8	RGMC_HUMAN	reviewed	HJV HFE2 RGMC
P20340	RAB6A_HUMAN	reviewed	RAB6A RAB6
Q9NS23	RASF1_HUMAN	reviewed	RASSF1 RDA32
Q15493	RGN_HUMAN	reviewed	RGN SMP30
P0DJD0	RGPD1_HUMAN	reviewed	RGPD1 RANBP2L6 RGP1
Q13637	RAB32_HUMAN	reviewed	RAB32
Q13127	REST_HUMAN	reviewed	REST NRSF XBR
Q9BRK0	REEP2_HUMAN	reviewed	REEP2 C5orf19 SGC32445
O15318	RPC7_HUMAN	reviewed	POLR3G
Q53QZ3	RHG15_HUMAN	reviewed	ARHGAP15 BM-024 BM-030 BM-046
P13489	RINI_HUMAN	reviewed	RNH1 PRI RNH
P15927	RFA2_HUMAN	reviewed	RPA2 REPA2 RPA32 RPA34
Q0VAM2	RGF1B_HUMAN	reviewed	RASGEF1B GPIG4
A6NCI8	CB078_HUMAN	reviewed	C2orf78
Q6P9G0	CB5D1_HUMAN	reviewed	CYB5D1
P0C6P0	BCL8_HUMAN	reviewed	NBEAP1 BCL8 BCL8A
P02768	ALBU_HUMAN	reviewed	ALB GIG20 GIG42 PRO0903 PRO1708 PRO2044 PRO2619 PRO2675 UNQ696/PRO1341
P31751	AKT2_HUMAN	reviewed	AKT2
P30510	1C14_HUMAN	reviewed	HLA-C HLAC
Q71F23	CENPU_HUMAN	reviewed	CENPU ICEN24 KLIP1 MLF1IP PBIP1
P08913	ADA2A_HUMAN	reviewed	ADRA2A ADRA2R ADRAR
Q9UKQ2	ADA28_HUMAN	reviewed	ADAM28 ADAM23 MDCL
P45973	CBX5_HUMAN	reviewed	CBX5 HP1A
Q14315	FLNC_HUMAN	reviewed	FLNC ABPL FLN2
Q9UIA0	CYH4_HUMAN	reviewed	CYTH4 CYT4 PSCD4
Q5JV73	FRPD3_HUMAN	reviewed	FRMPD3 KIAA1817
Q96KD3	F71F1_HUMAN	reviewed	FAM71F1 FAM137A
P28325	CYTD_HUMAN	reviewed	CST5
O76096	CYTF_HUMAN	reviewed	CST7
P01034	CYTC_HUMAN	reviewed	CST3
P49640	EVX1_HUMAN	reviewed	EVX1
Q9GZR7	DDX24_HUMAN	reviewed	DDX24
Q6P531	GGT6_HUMAN	reviewed	GGT6
O94907	DKK1_HUMAN	reviewed	DKK1 UNQ492/PRO1008
P54852	EMP3_HUMAN	reviewed	EMP3 YMP
Q658T7	F90A2_HUMAN	reviewed	FAM90A2P
Q13617	CUL2_HUMAN	reviewed	CUL2
Q8WTQ1	D104A_HUMAN	reviewed	DEFB104A DEFB104 DEFB4; DEFB104B
Q9NPI6	DCP1A_HUMAN	reviewed	DCP1A SMIF
Q01167	FOXK2_HUMAN	reviewed	FOXK2 ILF ILF1
O15354	GPR37_HUMAN	reviewed	GPR37
P01903	DRA_HUMAN	reviewed	HLA-DRA HLA-DRA1
Q14956	GPNMB_HUMAN	reviewed	GPNMB HGFIN NMB UNQ1725/PRO9925
Q9NQT4	EXOS5_HUMAN	reviewed	EXOSC5 CML28 RRP46
O00409	FOXN3_HUMAN	reviewed	FOXN3 C14orf116 CHES1
P28067	DMA_HUMAN	reviewed	HLA-DMA DMA RING6
Q8NEP3	DAAF1_HUMAN	reviewed	DNAAF1 LRRC50
P32519	ELF1_HUMAN	reviewed	ELF1
A8K855	EFCB7_HUMAN	reviewed	EFCAB7 KIAA1799
Q9BRJ9	MESP1_HUMAN	reviewed	MESP1 BHLHC5
P48728	GCST_HUMAN	reviewed	AMT GCST
Q9HC35	EMAL4_HUMAN	reviewed	EML4 C2orf2 EMAPL4
Q13064	MKRN3_HUMAN	reviewed	MKRN3 D15S9 RNF63 ZNF127
Q8WW52	F151A_HUMAN	reviewed	FAM151A C1orf179 UNQ3034/PRO9836
Q6IC98	GRAM4_HUMAN	reviewed	GRAMD4 DIP KIAA0767
Q5FWF7	FBX48_HUMAN	reviewed	FBXO48 FBX48
Q5VWQ8	DAB2P_HUMAN	reviewed	DAB2IP AF9Q34 AIP1 KIAA1743
Q14697	GANAB_HUMAN	reviewed	GANAB G2AN KIAA0088
Q05BV3	EMAL5_HUMAN	reviewed	EML5
P01358	GAJU_HUMAN	reviewed	
P87889	GAK10_HUMAN	reviewed	ERVK-10
Q9NYF0	DACT1_HUMAN	reviewed	DACT1 DPR1 HNG3
Q5T1A1	DCST2_HUMAN	reviewed	DCST2
Q7LDI9	GAK6_HUMAN	reviewed	ERVK-6 ERVK6
Q9UKT7	FBXL3_HUMAN	reviewed	FBXL3 FBL3A FBXL3A
P61803	DAD1_HUMAN	reviewed	DAD1
Q8WYP5	ELYS_HUMAN	reviewed	AHCTF1 ELYS TMBS62 MSTP108
Q8TE69	CX04A_HUMAN	reviewed	CXorf40A CXorf40 EOLA1
Q6ZN28	MACC1_HUMAN	reviewed	MACC1
Q9H9P8	L2HDH_HUMAN	reviewed	L2HGDH C14orf160
P37235	HPCL1_HUMAN	reviewed	HPCAL1 BDR1
Q96PG1	M4A4E_HUMAN	reviewed	MS4A4E
O94822	LTN1_HUMAN	reviewed	LTN1 C21orf10 C21orf98 KIAA0714 RNF160 ZNF294 HSPC087
P01562	IFNA1_HUMAN	reviewed	IFNA1; IFNA13
P55795	HNRH2_HUMAN	reviewed	HNRNPH2 FTP3 HNRPH2
Q0VDF9	HSP7E_HUMAN	reviewed	HSPA14 HSP60 HSP70L1
P43360	MAGA6_HUMAN	reviewed	MAGEA6 MAGE6
Q8WVR3	MA11_HUMAN	reviewed	MAP11 C7orf43
Q9HCI6	K1586_HUMAN	reviewed	KIAA1586
Q96G42	KLD7B_HUMAN	reviewed	KLHDC7B
Q9NV88	INT9_HUMAN	reviewed	INTS9 RC74
O76015	KRT38_HUMAN	reviewed	KRT38 HHA8 HKA8 KRTHA8
Q6UXK2	ISLR2_HUMAN	reviewed	ISLR2 KIAA1465 LINX UNQ1885/PRO4329
P60331	KR101_HUMAN	reviewed	KRTAP10-1 KAP10.1 KAP18-1 KRTAP10.1 KRTAP18-1 KRTAP18.1
Q9ULD8	KCNH3_HUMAN	reviewed	KCNH3 KIAA1282
Q9UIH9	KLF15_HUMAN	reviewed	KLF15 KKLF
P05129	KPCG_HUMAN	reviewed	PRKCG PKCG
Q9UK53	ING1_HUMAN	reviewed	ING1
O43157	PLXB1_HUMAN	reviewed	PLXNB1 KIAA0407 PLXN5 SEP
Q9Y6A1	POMT1_HUMAN	reviewed	POMT1
A8MV57	MPTX_HUMAN	reviewed	MPTX1 MPTX
Q96BD5	PF21A_HUMAN	reviewed	PHF21A BHC80 KIAA1696 BM-006
P07202	PERT_HUMAN	reviewed	TPO
O14593	RFXK_HUMAN	reviewed	RFXANK ANKRA1 RFXB
Q8TAA1	RNS11_HUMAN	reviewed	RNASE11 C14orf6 UNQ5832/PRO19669
P52198	RND2_HUMAN	reviewed	RND2 ARHN RHO7
Q6VN20	RBP10_HUMAN	reviewed	RANBP10 KIAA1464
Q96G75	RMD5B_HUMAN	reviewed	RMND5B UNQ2508/PRO5996
Q9H0X6	RN208_HUMAN	reviewed	RNF208
P0DPR3	TRDD1_HUMAN	reviewed	TRDD1
P19429	TNNI3_HUMAN	reviewed	TNNI3 TNNC1
Q9NP94	S39A2_HUMAN	reviewed	SLC39A2 ZIP2
A6NI03	TR64B_HUMAN	reviewed	TRIM64B
Q9UPE1	SRPK3_HUMAN	reviewed	SRPK3 MSSK1 STK23
Q99442	SEC62_HUMAN	reviewed	SEC62 TLOC1
Q9H040	SPRTN_HUMAN	reviewed	SPRTN C1orf124 DVC1 UNQ1880/PRO4323
Q86SS6	SYT9_HUMAN	reviewed	SYT9
Q9NNW7	TRXR2_HUMAN	reviewed	TXNRD2 KIAA1652 TRXR2
A6NJG2	SWAHD_HUMAN	reviewed	SOWAHD ANKRD58
Q9Y6N5	SQOR_HUMAN	reviewed	SQOR SQRDL CGI-44
Q07654	TFF3_HUMAN	reviewed	TFF3 ITF TFI
Q9Y577	TRI17_HUMAN	reviewed	TRIM17 RBCC RNF16 TERF
Q53R12	T4S20_HUMAN	reviewed	TM4SF20 UNQ518/PRO994
Q96FV2	SCRN2_HUMAN	reviewed	SCRN2
Q8TE23	TS1R2_HUMAN	reviewed	TAS1R2 GPR71 T1R2 TR2
Q9NSU2	TREX1_HUMAN	reviewed	TREX1
Q14210	LY6D_HUMAN	reviewed	LY6D E48
P42679	MATK_HUMAN	reviewed	MATK CTK HYL
P43359	MAGA5_HUMAN	reviewed	MAGEA5 MAGE5
Q6ZN16	M3K15_HUMAN	reviewed	MAP3K15 ASK3
Q9BQG0	MBB1A_HUMAN	reviewed	MYBBP1A P160
Q7Z4F1	LRP10_HUMAN	reviewed	LRP10 MSTP087 SP220 UNQ389/PRO724
Q96DD0	LRC39_HUMAN	reviewed	LRRC39 UNQ6500/PRO21368
Q9H213	MAGH1_HUMAN	reviewed	MAGEH1 APR1
Q9Y608	LRRF2_HUMAN	reviewed	LRRFIP2
Q8NG48	LINES_HUMAN	reviewed	LINS1 LINS WINS1
Q32MZ4	LRRF1_HUMAN	reviewed	LRRFIP1 GCF2 TRIP
Q9Y366	IFT52_HUMAN	reviewed	IFT52 C20orf9 NGD5 CGI-53
Q13007	IL24_HUMAN	reviewed	IL24 MDA7 ST16
Q86YD5	LRAD3_HUMAN	reviewed	LDLRAD3 LRAD3
Q7LGA3	HS2ST_HUMAN	reviewed	HS2ST1 HS2ST KIAA0448
Q3ZCU0	GVQW3_HUMAN	reviewed	GVQW3
Q14164	IKKE_HUMAN	reviewed	IKBKE IKKE IKKI KIAA0151
Q9NYQ3	HAOX2_HUMAN	reviewed	HAO2 HAOX2 GIG16
Q8ND56	LS14A_HUMAN	reviewed	LSM14A C19orf13 FAM61A RAP55 RAP55A
P22460	KCNA5_HUMAN	reviewed	KCNA5
P14316	IRF2_HUMAN	reviewed	IRF2
O75144	ICOSL_HUMAN	reviewed	ICOSLG B7H2 B7RP1 ICOSL KIAA0653
Q3LI81	KR271_HUMAN	reviewed	KRTAP27-1 KAP27.1
P06732	KCRM_HUMAN	reviewed	CKM CKMM
Q3LHN1	KR213_HUMAN	reviewed	KRTAP21-3 KAP21.3
P00995	ISK1_HUMAN	reviewed	SPINK1 PSTI
P51617	IRAK1_HUMAN	reviewed	IRAK1 IRAK
Q96BM0	I27L1_HUMAN	reviewed	IFI27L1 FAM14B
A4D0S4	LAMB4_HUMAN	reviewed	LAMB4
A6NK06	IRG1_HUMAN	reviewed	ACOD1 IRG1
Q8IZA0	K319L_HUMAN	reviewed	KIAA0319L AAVR KIAA1837 PP791
Q7L273	KCTD9_HUMAN	reviewed	KCTD9
Q9BYQ3	KRA93_HUMAN	reviewed	KRTAP9-3 KAP9.3 KRTAP9.3
Q9C010	IPKB_HUMAN	reviewed	PKIB PRKACN2
Q15274	NADC_HUMAN	reviewed	QPRT
A6NMZ5	O4C45_HUMAN	reviewed	OR4C45
Q9HAS0	NJMU_HUMAN	reviewed	C17orf75
Q9UI40	NCKX2_HUMAN	reviewed	SLC24A2 NCKX2
Q9H1Y3	OPN3_HUMAN	reviewed	OPN3 ECPN
Q86TA1	MOB3B_HUMAN	reviewed	MOB3B C9orf35 MOBKL2B
Q92576	PHF3_HUMAN	reviewed	PHF3 KIAA0244
Q9HD67	MYO10_HUMAN	reviewed	MYO10 KIAA0799
Q8NEJ9	NGDN_HUMAN	reviewed	NGDN C14orf120
P0CG20	PRR35_HUMAN	reviewed	PRR35 C16orf11
Q6V1P9	PCD23_HUMAN	reviewed	DCHS2 CDH27 CDHJ PCDH23 PCDHJ
Q8WTT2	NOC3L_HUMAN	reviewed	NOC3L AD24 C10orf117 FAD24
P0CE72	ONCO_HUMAN	reviewed	OCM OCM1 OCMN
Q9Y2S7	PDIP2_HUMAN	reviewed	POLDIP2 PDIP38 POLD4 HSPC017
P57054	PIGP_HUMAN	reviewed	PIGP DCRC DSCR5 DSCRC NPD010
Q0ZLH3	PJVK_HUMAN	reviewed	PJVK DFNB59
Q9BT43	RPC7L_HUMAN	reviewed	POLR3GL
Q8NC44	RETR2_HUMAN	reviewed	RETREG2 C2orf17 FAM134A MAG2
Q9Y2J0	RP3A_HUMAN	reviewed	RPH3A KIAA0985
Q3KRB8	RHGBB_HUMAN	reviewed	ARHGAP11B FAM7B1
Q96E14	RMI2_HUMAN	reviewed	RMI2 C16orf75
O95707	RPP29_HUMAN	reviewed	POP4 RPP29
Q9P272	TRM9B_HUMAN	reviewed	TRMT9B C8orf79 KIAA1456 TRM9L
Q16181	SEPT7_HUMAN	reviewed	SEPTIN7 CDC10 SEPT7
Q8IYB8	SUV3_HUMAN	reviewed	SUPV3L1 SUV3
Q96HG1	SIM10_HUMAN	reviewed	SMIM10 CXorf69
O60296	TRAK2_HUMAN	reviewed	TRAK2 ALS2CR3 KIAA0549
Q7L0X0	TRIL_HUMAN	reviewed	TRIL KIAA0644
Q6ZMH5	S39A5_HUMAN	reviewed	SLC39A5 ZIP5
P04155	TFF1_HUMAN	reviewed	TFF1 BCEI PS2
P60508	SYCY2_HUMAN	reviewed	ERVFRD-1 ERVFRDE1 UNQ6191/PRO20218
Q9HCF6	TRPM3_HUMAN	reviewed	TRPM3 KIAA1616 LTRPC3
P01033	TIMP1_HUMAN	reviewed	TIMP1 CLGI TIMP
Q9BZV2	S19A3_HUMAN	reviewed	SLC19A3
Q9UKU6	TRHDE_HUMAN	reviewed	TRHDE UNQ2507/PRO5995
Q9Y6H5	SNCAP_HUMAN	reviewed	SNCAIP
Q5VWN6	TASO2_HUMAN	reviewed	TASOR2 C10orf18 FAM208B KIAA2006
Q7L099	RUFY3_HUMAN	reviewed	RUFY3 KIAA0871
Q5SY68	S1A7B_HUMAN	reviewed	S100A7L2 S100A7B
Q9NS26	SPNXA_HUMAN	reviewed	SPANXA1 SPANXA; SPANXA2
Q6ZNE9	RUFY4_HUMAN	reviewed	RUFY4
Q9H4I3	TRABD_HUMAN	reviewed	TRABD TTG2 PP2447
Q6P3R8	NEK5_HUMAN	reviewed	NEK5
Q9H8S9	MOB1A_HUMAN	reviewed	MOB1A C2orf6 MOB4B MOBK1B MOBKL1B
O94906	PRP6_HUMAN	reviewed	PRPF6 C20orf14
Q9H158	PCDC1_HUMAN	reviewed	PCDHAC1
P30307	MPIP3_HUMAN	reviewed	CDC25C
Q9UHM6	OPN4_HUMAN	reviewed	OPN4 MOP
Q7RTV0	PHF5A_HUMAN	reviewed	PHF5A
Q96BX8	MOB3A_HUMAN	reviewed	MOB3A MOBKL2A
Q14938	NFIX_HUMAN	reviewed	NFIX
Q3KR16	PKHG6_HUMAN	reviewed	PLEKHG6
Q9NRZ7	PLCC_HUMAN	reviewed	AGPAT3 LPAAT3 UNQ759/PRO1490
Q92561	PHYIP_HUMAN	reviewed	PHYHIP DYRK1AP3 KIAA0273
Q96AT9	RPE_HUMAN	reviewed	RPE HUSSY-17
P98160	PGBM_HUMAN	reviewed	HSPG2
Q8N7P1	PLD5_HUMAN	reviewed	PLD5
O60240	PLIN1_HUMAN	reviewed	PLIN1 PERI PLIN
Q9Y5Y5	PEX16_HUMAN	reviewed	PEX16
P29762	RABP1_HUMAN	reviewed	CRABP1 RBP5
P61313	RL15_HUMAN	reviewed	RPL15 EC45 TCBAP0781
Q9H974	QTRT2_HUMAN	reviewed	QTRT2 QTRTD1
P61571	REC21_HUMAN	reviewed	ERVK-21
P52758	RIDA_HUMAN	reviewed	RIDA HRSP12
Q9Y272	RASD1_HUMAN	reviewed	RASD1 AGS1 DEXRAS1
A8MTL3	R212B_HUMAN	reviewed	RNF212B C14orf164
Q6NUR6	R216L_HUMAN	reviewed	RNF216P1 RNF216L
Q9BSD3	RHNO1_HUMAN	reviewed	RHNO1 C12orf32 RHINO HKMT1188
Q7Z419	R144B_HUMAN	reviewed	RNF144B IBRDC2 P53RFP
Q9BTL3	RAMAC_HUMAN	reviewed	RAMAC C15orf18 FAM103A1 RAMMET
P57735	RAB25_HUMAN	reviewed	RAB25 CATX8
Q6GYQ0	RGPA1_HUMAN	reviewed	RALGAPA1 GARNL1 KIAA0884 TULIP1
Q9Y3T6	R3HC1_HUMAN	reviewed	R3HCC1
Q99666	RGPD5_HUMAN	reviewed	RGPD5 RANBP2L1 RGP5 RGP7 RGPD7; RGPD6 RANBP2L2 RGP6
P11498	PYC_HUMAN	reviewed	PC
Q5GAN3	RNS13_HUMAN	reviewed	RNASE13
P0DMW2	PYDC4_HUMAN	reviewed	NLRP2B CLRX.1 NLRP2P NOD24 POP4
P78563	RED1_HUMAN	reviewed	ADARB1 ADAR2 DRADA2 RED1
Q9Y620	RA54B_HUMAN	reviewed	RAD54B
P47736	RPGP1_HUMAN	reviewed	RAP1GAP KIAA0474 RAP1GA1
